,bgcolor,dx,dy,edgecolor,frame,play,player,player_num,team,x,y,z,
292,lightblue,0.238885098,-0.330447757,white,97,Argentina 1-0 Australia,12,10,attack,75.38537218,85.97642689,0,
293,lightblue,0.237886381,-0.336763437,white,98,Argentina 1-0 Australia,12,10,attack,75.62325856,85.63966345,0,
294,lightblue,0.236854355,-0.342798288,white,99,Argentina 1-0 Australia,12,10,attack,75.86011291,85.29686516,0,
295,lightblue,0.23578902,-0.34855231,white,100,Argentina 1-0 Australia,12,10,attack,76.09590193,84.94831285,0,
296,lightblue,0.234690375,-0.354025503,white,101,Argentina 1-0 Australia,12,10,attack,76.33059231,84.59428735,0,
297,lightblue,0.233558421,-0.359217867,white,102,Argentina 1-0 Australia,12,10,attack,76.56415073,84.23506948,0,
298,lightblue,0.232393158,-0.364129402,white,103,Argentina 1-0 Australia,12,10,attack,76.79654388,83.87094008,0,
299,lightblue,0.231194585,-0.368760108,white,104,Argentina 1-0 Australia,12,10,attack,77.02773847,83.50217997,0,
300,lightblue,0.229962704,-0.373109985,white,105,Argentina 1-0 Australia,12,10,attack,77.25770117,83.12906999,0,
301,lightblue,0.228697513,-0.377179034,white,106,Argentina 1-0 Australia,12,10,attack,77.48639869,82.75189095,0,
302,lightblue,0.227399013,-0.380967253,white,107,Argentina 1-0 Australia,12,10,attack,77.7137977,82.3709237,0,
303,lightblue,0.226067203,-0.384474644,white,108,Argentina 1-0 Australia,12,10,attack,77.9398649,81.98644906,0,
304,lightblue,0.224702085,-0.387701205,white,109,Argentina 1-0 Australia,12,10,attack,78.16456699,81.59874785,0,
305,lightblue,0.223303657,-0.390646938,white,110,Argentina 1-0 Australia,12,10,attack,78.38787064,81.20810091,0,
306,lightblue,0.221871919,-0.393311842,white,111,Argentina 1-0 Australia,12,10,attack,78.60974256,80.81478907,0,
307,lightblue,0.220406873,-0.395695916,white,112,Argentina 1-0 Australia,12,10,attack,78.83014944,80.41909316,0,
308,lightblue,0.218908517,-0.397799162,white,113,Argentina 1-0 Australia,12,10,attack,79.04905795,80.02129399,0,
309,lightblue,0.217376853,-0.399621579,white,114,Argentina 1-0 Australia,12,10,attack,79.26643481,79.62167242,0,
310,lightblue,0.215811878,-0.401163167,white,115,Argentina 1-0 Australia,12,10,attack,79.48224668,79.22050925,0,
311,lightblue,0.214213595,-0.402423926,white,116,Argentina 1-0 Australia,12,10,attack,79.69646028,78.81808532,0,
312,lightblue,0.212582002,-0.403403856,white,117,Argentina 1-0 Australia,12,10,attack,79.90904228,78.41468147,0,
313,lightblue,0.210917101,-0.404102957,white,118,Argentina 1-0 Australia,12,10,attack,80.11995938,78.01057851,0,
314,lightblue,0.209218889,-0.40452123,white,119,Argentina 1-0 Australia,12,10,attack,80.32917827,77.60605728,0,
315,lightblue,0.207487369,-0.404658673,white,120,Argentina 1-0 Australia,12,10,attack,80.53666564,77.20139861,0,
316,lightblue,0.205722539,-0.404515287,white,121,Argentina 1-0 Australia,12,10,attack,80.74238818,76.79688332,0,
317,lightblue,0.203924401,-0.404091073,white,122,Argentina 1-0 Australia,12,10,attack,80.94631258,76.39279225,0,
318,lightblue,0.202092953,-0.403386029,white,123,Argentina 1-0 Australia,12,10,attack,81.14840553,75.98940622,0,
319,lightblue,0.200228195,-0.402400157,white,124,Argentina 1-0 Australia,12,10,attack,81.34863373,75.58700606,0,
320,lightblue,0.19837478,-0.401201965,white,125,Argentina 1-0 Australia,12,10,attack,81.54700851,75.18580409,0,
321,lightblue,0.196711315,-0.400065492,white,126,Argentina 1-0 Australia,12,10,attack,81.74371982,74.7857386,0,
322,lightblue,0.195282451,-0.399059247,white,127,Argentina 1-0 Australia,12,10,attack,81.93900227,74.38667936,0,
323,lightblue,0.194088188,-0.398183229,white,128,Argentina 1-0 Australia,12,10,attack,82.13309046,73.98849613,0,
324,lightblue,0.193128526,-0.39743744,white,129,Argentina 1-0 Australia,12,10,attack,82.32621899,73.59105869,0,
325,lightblue,0.192403465,-0.396821878,white,130,Argentina 1-0 Australia,12,10,attack,82.51862245,73.19423681,0,
326,lightblue,0.191913005,-0.396336545,white,131,Argentina 1-0 Australia,12,10,attack,82.71053546,72.79790026,0,
327,lightblue,0.191657147,-0.39598144,white,132,Argentina 1-0 Australia,12,10,attack,82.9021926,72.40191882,0,
328,lightblue,0.19163589,-0.395756562,white,133,Argentina 1-0 Australia,12,10,attack,83.09382849,72.00616226,0,
329,lightblue,0.191849233,-0.395661913,white,134,Argentina 1-0 Australia,12,10,attack,83.28567773,71.61050035,0,
330,lightblue,0.192297179,-0.395697491,white,135,Argentina 1-0 Australia,12,10,attack,83.47797491,71.21480286,0,
331,lightblue,0.192979725,-0.395863298,white,136,Argentina 1-0 Australia,12,10,attack,83.67095463,70.81893956,0,
332,lightblue,0.193896872,-0.396159332,white,137,Argentina 1-0 Australia,12,10,attack,83.8648515,70.42278023,0,
333,lightblue,0.195048621,-0.396585595,white,138,Argentina 1-0 Australia,12,10,attack,84.05990012,70.02619463,0,
334,lightblue,0.19643497,-0.397142085,white,139,Argentina 1-0 Australia,12,10,attack,84.25633509,69.62905255,0,
335,lightblue,0.198055921,-0.397828804,white,140,Argentina 1-0 Australia,12,10,attack,84.45439102,69.23122374,0,
336,lightblue,0.199911473,-0.39864575,white,141,Argentina 1-0 Australia,12,10,attack,84.65430249,68.83257799,0,
337,lightblue,0.202001627,-0.399592925,white,142,Argentina 1-0 Australia,12,10,attack,84.85630412,68.43298507,0,
338,lightblue,0.204252815,-0.400470204,white,143,Argentina 1-0 Australia,12,10,attack,85.06055693,68.03251486,0,
339,lightblue,0.206370773,-0.400477098,white,144,Argentina 1-0 Australia,12,10,attack,85.2669277,67.63203776,0,
340,lightblue,0.208281934,-0.399413482,white,145,Argentina 1-0 Australia,12,10,attack,85.47520964,67.23262428,0,
341,lightblue,0.2099863,-0.397279357,white,146,Argentina 1-0 Australia,12,10,attack,85.68519594,66.83534493,0,
342,lightblue,0.211483869,-0.394074722,white,147,Argentina 1-0 Australia,12,10,attack,85.89667981,66.4412702,0,
343,lightblue,0.212774641,-0.389799579,white,148,Argentina 1-0 Australia,12,10,attack,86.10945445,66.05147063,0,
344,lightblue,0.213858617,-0.384453926,white,149,Argentina 1-0 Australia,12,10,attack,86.32331306,65.6670167,0,
345,lightblue,0.214735797,-0.378037764,white,150,Argentina 1-0 Australia,12,10,attack,86.53804886,65.28897894,0,
346,lightblue,0.21540618,-0.370551093,white,151,Argentina 1-0 Australia,12,10,attack,86.75345504,64.91842784,0,
347,lightblue,0.215869767,-0.361993913,white,152,Argentina 1-0 Australia,12,10,attack,86.96932481,64.55643393,0,
348,lightblue,0.216126558,-0.352366224,white,153,Argentina 1-0 Australia,12,10,attack,87.18545137,64.20406771,0,
349,lightblue,0.216176552,-0.341668025,white,154,Argentina 1-0 Australia,12,10,attack,87.40162792,63.86239968,0,
350,lightblue,0.21601975,-0.329899317,white,155,Argentina 1-0 Australia,12,10,attack,87.61764767,63.53250036,0,
351,lightblue,0.215656152,-0.3170601,white,156,Argentina 1-0 Australia,12,10,attack,87.83330382,63.21544026,0,

785,lightblue,0,0,white,0,Argentina 1-0 Australia,1652,14,attack,75.78231293,49.15966387,0,
786,lightblue,0.025794705,-0.297548589,white,1,Argentina 1-0 Australia,1652,14,attack,75.80810763,48.86211528,0,
787,lightblue,0.024817119,-0.285577505,white,2,Argentina 1-0 Australia,1652,14,attack,75.83292475,48.57653777,0,
788,lightblue,0.023858368,-0.274160879,white,3,Argentina 1-0 Australia,1652,14,attack,75.85678312,48.30237689,0,
789,lightblue,0.022918453,-0.263298712,white,4,Argentina 1-0 Australia,1652,14,attack,75.87970157,48.03907818,0,
790,lightblue,0.021997372,-0.252991003,white,5,Argentina 1-0 Australia,1652,14,attack,75.90169894,47.78608718,0,
791,lightblue,0.021095127,-0.243237752,white,6,Argentina 1-0 Australia,1652,14,attack,75.92279407,47.54284943,0,
792,lightblue,0.020211716,-0.23403896,white,7,Argentina 1-0 Australia,1652,14,attack,75.94300579,47.30881047,0,
793,lightblue,0.019347141,-0.225394625,white,8,Argentina 1-0 Australia,1652,14,attack,75.96235293,47.08341584,0,
794,lightblue,0.018501401,-0.217304749,white,9,Argentina 1-0 Australia,1652,14,attack,75.98085433,46.86611109,0,
795,lightblue,0.017674496,-0.209769331,white,10,Argentina 1-0 Australia,1652,14,attack,75.99852882,46.65634176,0,
796,lightblue,0.016866426,-0.202788372,white,11,Argentina 1-0 Australia,1652,14,attack,76.01539525,46.45355339,0,
797,lightblue,0.016077192,-0.196361871,white,12,Argentina 1-0 Australia,1652,14,attack,76.03147244,46.25719152,0,
798,lightblue,0.015306792,-0.190489828,white,13,Argentina 1-0 Australia,1652,14,attack,76.04677923,46.06670169,0,
799,lightblue,0.014555228,-0.185172243,white,14,Argentina 1-0 Australia,1652,14,attack,76.06133446,45.88152945,0,
800,lightblue,0.013822499,-0.180409116,white,15,Argentina 1-0 Australia,1652,14,attack,76.07515696,45.70112033,0,
801,lightblue,0.013108604,-0.176200448,white,16,Argentina 1-0 Australia,1652,14,attack,76.08826556,45.52491988,0,
802,lightblue,0.012413545,-0.172546238,white,17,Argentina 1-0 Australia,1652,14,attack,76.10067911,45.35237365,0,
803,lightblue,0.011737322,-0.169446486,white,18,Argentina 1-0 Australia,1652,14,attack,76.11241643,45.18292716,0,
804,lightblue,0.011079933,-0.166901192,white,19,Argentina 1-0 Australia,1652,14,attack,76.12349636,45.01602597,0,
805,lightblue,0.010441379,-0.164910357,white,20,Argentina 1-0 Australia,1652,14,attack,76.13393774,44.85111561,0,
806,lightblue,0.009821661,-0.16347398,white,21,Argentina 1-0 Australia,1652,14,attack,76.1437594,44.68764163,0,
807,lightblue,0.009220778,-0.162592061,white,22,Argentina 1-0 Australia,1652,14,attack,76.15298018,44.52504957,0,
808,lightblue,0.00863873,-0.162264601,white,23,Argentina 1-0 Australia,1652,14,attack,76.16161891,44.36278497,0,
809,lightblue,0.008075517,-0.162491598,white,24,Argentina 1-0 Australia,1652,14,attack,76.16969443,44.20029337,0,
810,lightblue,0.007531139,-0.163273054,white,25,Argentina 1-0 Australia,1652,14,attack,76.17722557,44.03702032,0,
811,lightblue,0.007005596,-0.164608968,white,26,Argentina 1-0 Australia,1652,14,attack,76.18423116,43.87241135,0,
812,lightblue,0.006498888,-0.166499341,white,27,Argentina 1-0 Australia,1652,14,attack,76.19073005,43.70591201,0,
813,lightblue,0.006011016,-0.168944172,white,28,Argentina 1-0 Australia,1652,14,attack,76.19674107,43.53696783,0,
814,lightblue,0.005541979,-0.171943461,white,29,Argentina 1-0 Australia,1652,14,attack,76.20228305,43.36502437,0,
815,lightblue,0.005091777,-0.175497208,white,30,Argentina 1-0 Australia,1652,14,attack,76.20737482,43.18952717,0,
816,lightblue,0.00466041,-0.179605413,white,31,Argentina 1-0 Australia,1652,14,attack,76.21203523,43.00992175,0,
817,lightblue,0.004247878,-0.184268077,white,32,Argentina 1-0 Australia,1652,14,attack,76.21628311,42.82565368,0,
818,lightblue,0.003854181,-0.189485199,white,33,Argentina 1-0 Australia,1652,14,attack,76.22013729,42.63616848,0,
819,lightblue,0.003479319,-0.195256779,white,34,Argentina 1-0 Australia,1652,14,attack,76.22361661,42.4409117,0,
820,lightblue,0.003123293,-0.201582817,white,35,Argentina 1-0 Australia,1652,14,attack,76.2267399,42.23932888,0,
821,lightblue,0.002786102,-0.208463314,white,36,Argentina 1-0 Australia,1652,14,attack,76.229526,42.03086557,0,
822,lightblue,0.002467745,-0.215898269,white,37,Argentina 1-0 Australia,1652,14,attack,76.23199375,41.8149673,0,
823,lightblue,0.002168224,-0.223887682,white,38,Argentina 1-0 Australia,1652,14,attack,76.23416197,41.59107962,0,
824,lightblue,0.001887538,-0.232431554,white,39,Argentina 1-0 Australia,1652,14,attack,76.23604951,41.35864806,0,
825,lightblue,0.001625688,-0.241529883,white,40,Argentina 1-0 Australia,1652,14,attack,76.2376752,41.11711818,0,
826,lightblue,0.001382672,-0.251182671,white,41,Argentina 1-0 Australia,1652,14,attack,76.23905787,40.86593551,0,
827,lightblue,0.001158491,-0.261389917,white,42,Argentina 1-0 Australia,1652,14,attack,76.24021636,40.60454559,0,
828,lightblue,0.000953146,-0.272151622,white,43,Argentina 1-0 Australia,1652,14,attack,76.24116951,40.33239397,0,
829,lightblue,0.000766636,-0.283467785,white,44,Argentina 1-0 Australia,1652,14,attack,76.24193615,40.04892618,0,
830,lightblue,0.000598961,-0.295338405,white,45,Argentina 1-0 Australia,1652,14,attack,76.24253511,39.75358778,0,
831,lightblue,0.000450121,-0.307763485,white,46,Argentina 1-0 Australia,1652,14,attack,76.24298523,39.44582429,0,
832,lightblue,0.000320116,-0.320743022,white,47,Argentina 1-0 Australia,1652,14,attack,76.24330534,39.12508127,0,
833,lightblue,0.000208946,-0.334277018,white,48,Argentina 1-0 Australia,1652,14,attack,76.24351429,38.79080425,0,
834,lightblue,0.000116612,-0.348365472,white,49,Argentina 1-0 Australia,1652,14,attack,76.2436309,38.44243878,0,
835,lightblue,4.31E-05,-0.363008384,white,50,Argentina 1-0 Australia,1652,14,attack,76.24367401,38.0794304,0,
836,lightblue,-1.16E-05,-0.378205754,white,51,Argentina 1-0 Australia,1652,14,attack,76.24366246,37.70122464,0,
837,lightblue,-4.74E-05,-0.393957583,white,52,Argentina 1-0 Australia,1652,14,attack,76.24361508,37.30726706,0,
838,lightblue,-6.44E-05,-0.41026387,white,53,Argentina 1-0 Australia,1652,14,attack,76.2435507,36.89700319,0,
839,lightblue,-6.25E-05,-0.427124615,white,54,Argentina 1-0 Australia,1652,14,attack,76.24348817,36.46987858,0,
840,lightblue,-4.19E-05,-0.444539818,white,55,Argentina 1-0 Australia,1652,14,attack,76.24344631,36.02533876,0,
841,lightblue,-2.35E-06,-0.46250948,white,56,Argentina 1-0 Australia,1652,14,attack,76.24344397,35.56282928,0,
842,lightblue,5.60E-05,-0.4810336,white,57,Argentina 1-0 Australia,1652,14,attack,76.24349997,35.08179568,0,
843,lightblue,0.000133182,-0.500112178,white,58,Argentina 1-0 Australia,1652,14,attack,76.24363315,34.5816835,0,
844,lightblue,0.00018703,-0.519051222,white,59,Argentina 1-0 Australia,1652,14,attack,76.24382018,34.06263228,0,
845,lightblue,4.89E-05,-0.535074758,white,60,Argentina 1-0 Australia,1652,14,attack,76.24386905,33.52755752,0,
846,lightblue,-0.000323459,-0.547488795,white,61,Argentina 1-0 Australia,1652,14,attack,76.24354559,32.98006872,0,
847,lightblue,-0.000929966,-0.556293333,white,62,Argentina 1-0 Australia,1652,14,attack,76.24261563,32.42377539,0,
848,lightblue,-0.001770647,-0.56148837,white,63,Argentina 1-0 Australia,1652,14,attack,76.24084498,31.86228702,0,
849,lightblue,-0.002845503,-0.563073908,white,64,Argentina 1-0 Australia,1652,14,attack,76.23799948,31.29921311,0,
850,lightblue,-0.004154533,-0.561049947,white,65,Argentina 1-0 Australia,1652,14,attack,76.23384494,30.73816317,0,
851,lightblue,-0.005697738,-0.555416485,white,66,Argentina 1-0 Australia,1652,14,attack,76.2281472,30.18274668,0,
852,lightblue,-0.007475117,-0.546173524,white,67,Argentina 1-0 Australia,1652,14,attack,76.22067209,29.63657316,0,
853,lightblue,-0.009486671,-0.533321063,white,68,Argentina 1-0 Australia,1652,14,attack,76.21118542,29.10325209,0,
854,lightblue,-0.011732399,-0.516859103,white,69,Argentina 1-0 Australia,1652,14,attack,76.19945302,28.58639299,0,
855,lightblue,-0.014212302,-0.496787643,white,70,Argentina 1-0 Australia,1652,14,attack,76.18524072,28.08960535,0,
856,lightblue,-0.016787338,-0.473996651,white,71,Argentina 1-0 Australia,1652,14,attack,76.16845338,27.6156087,0,
857,lightblue,-0.018901344,-0.452045999,white,72,Argentina 1-0 Australia,1652,14,attack,76.14955203,27.1635627,0,
858,lightblue,-0.020415278,-0.431825654,white,73,Argentina 1-0 Australia,1652,14,attack,76.12913676,26.73173704,0,
859,lightblue,-0.02132914,-0.413335617,white,74,Argentina 1-0 Australia,1652,14,attack,76.10780762,26.31840143,0,
860,lightblue,-0.021642931,-0.396575888,white,75,Argentina 1-0 Australia,1652,14,attack,76.08616468,25.92182554,0,
861,lightblue,-0.02135665,-0.381546467,white,76,Argentina 1-0 Australia,1652,14,attack,76.06480803,25.54027907,0,
862,lightblue,-0.020470297,-0.368247353,white,77,Argentina 1-0 Australia,1652,14,attack,76.04433774,25.17203172,0,
863,lightblue,-0.018983873,-0.356678547,white,78,Argentina 1-0 Australia,1652,14,attack,76.02535386,24.81535317,0,
864,lightblue,-0.016897377,-0.346840049,white,79,Argentina 1-0 Australia,1652,14,attack,76.00845649,24.46851312,0,
865,lightblue,-0.01421081,-0.338731858,white,80,Argentina 1-0 Australia,1652,14,attack,75.99424568,24.12978126,0,
866,lightblue,-0.010924171,-0.332353975,white,81,Argentina 1-0 Australia,1652,14,attack,75.98332151,23.79742729,0,
867,lightblue,-0.00703746,-0.3277064,white,82,Argentina 1-0 Australia,1652,14,attack,75.97628405,23.46972089,0,
868,lightblue,-0.002550677,-0.324789132,white,83,Argentina 1-0 Australia,1652,14,attack,75.97373337,23.14493176,0,
869,lightblue,0.002536177,-0.323602172,white,84,Argentina 1-0 Australia,1652,14,attack,75.97626955,22.82132958,0,
870,lightblue,0.008223102,-0.32414552,white,85,Argentina 1-0 Australia,1652,14,attack,75.98449265,22.49718406,0,
871,lightblue,0.0145101,-0.326419176,white,86,Argentina 1-0 Australia,1652,14,attack,75.99900275,22.17076489,0,
872,lightblue,0.021278009,-0.329939547,white,87,Argentina 1-0 Australia,1652,14,attack,76.02028076,21.84082534,0,
873,lightblue,0.02805019,-0.332772269,white,88,Argentina 1-0 Australia,1652,14,attack,76.04833095,21.50805307,0,
874,lightblue,0.034707483,-0.334433748,white,89,Argentina 1-0 Australia,1652,14,attack,76.08303843,21.17361932,0,
875,lightblue,0.041249887,-0.334923986,white,90,Argentina 1-0 Australia,1652,14,attack,76.12428832,20.83869534,0,
876,lightblue,0.047677404,-0.334242981,white,91,Argentina 1-0 Australia,1652,14,attack,76.17196572,20.50445236,0,
877,lightblue,0.053990033,-0.332390735,white,92,Argentina 1-0 Australia,1652,14,attack,76.22595575,20.17206162,0,
878,lightblue,0.060187773,-0.329367247,white,93,Argentina 1-0 Australia,1652,14,attack,76.28614353,19.84269438,0,
879,lightblue,0.066270626,-0.325172517,white,94,Argentina 1-0 Australia,1652,14,attack,76.35241415,19.51752186,0,
880,lightblue,0.072238591,-0.319806546,white,95,Argentina 1-0 Australia,1652,14,attack,76.42465274,19.19771531,0,
881,lightblue,0.078091667,-0.313269332,white,96,Argentina 1-0 Australia,1652,14,attack,76.50274441,18.88444598,0,
882,lightblue,0.083829855,-0.305560876,white,97,Argentina 1-0 Australia,1652,14,attack,76.58657427,18.5788851,0,
883,lightblue,0.089453156,-0.296681179,white,98,Argentina 1-0 Australia,1652,14,attack,76.67602742,18.28220392,0,
884,lightblue,0.094961568,-0.28663024,white,99,Argentina 1-0 Australia,1652,14,attack,76.77098899,17.99557368,0,
885,lightblue,0.100355092,-0.275408059,white,100,Argentina 1-0 Australia,1652,14,attack,76.87134408,17.72016563,0,
886,lightblue,0.105633729,-0.263014636,white,101,Argentina 1-0 Australia,1652,14,attack,76.97697781,17.45715099,0,
887,lightblue,0.110797477,-0.249449971,white,102,Argentina 1-0 Australia,1652,14,attack,77.08777529,17.20770102,0,
888,lightblue,0.115846337,-0.234714064,white,103,Argentina 1-0 Australia,1652,14,attack,77.20362162,16.97298695,0,
889,lightblue,0.120780309,-0.218806916,white,104,Argentina 1-0 Australia,1652,14,attack,77.32440193,16.75418004,0,
890,lightblue,0.125599393,-0.201728525,white,105,Argentina 1-0 Australia,1652,14,attack,77.45000132,16.55245151,0,
891,lightblue,0.130303589,-0.183478893,white,106,Argentina 1-0 Australia,1652,14,attack,77.58030491,16.36897262,0,
892,lightblue,0.134892896,-0.164058019,white,107,Argentina 1-0 Australia,1652,14,attack,77.71519781,16.2049146,0,
893,lightblue,0.139367316,-0.143465903,white,108,Argentina 1-0 Australia,1652,14,attack,77.85456513,16.0614487,0,
894,lightblue,0.143654647,-0.122016826,white,109,Argentina 1-0 Australia,1652,14,attack,77.99821977,15.93943187,0,
895,lightblue,0.147466084,-0.100967911,white,110,Argentina 1-0 Australia,1652,14,attack,78.14568586,15.83846396,0,
896,lightblue,0.150729427,-0.080633439,white,111,Argentina 1-0 Australia,1652,14,attack,78.29641528,15.75783052,0,
897,lightblue,0.153444675,-0.061013409,white,112,Argentina 1-0 Australia,1652,14,attack,78.44985996,15.69681711,0,
898,lightblue,0.155611829,-0.042107822,white,113,Argentina 1-0 Australia,1652,14,attack,78.60547179,15.65470929,0,
899,lightblue,0.157230888,-0.023916678,white,114,Argentina 1-0 Australia,1652,14,attack,78.76270268,15.63079261,0,
900,lightblue,0.158301853,-0.006439976,white,115,Argentina 1-0 Australia,1652,14,attack,78.92100453,15.62435264,0,
901,lightblue,0.158824723,0.010322282,white,116,Argentina 1-0 Australia,1652,14,attack,79.07982925,15.63467492,0,
902,lightblue,0.158799499,0.026370098,white,117,Argentina 1-0 Australia,1652,14,attack,79.23862875,15.66104502,0,
903,lightblue,0.15822618,0.041703471,white,118,Argentina 1-0 Australia,1652,14,attack,79.39685493,15.70274849,0,
904,lightblue,0.157104767,0.056322402,white,119,Argentina 1-0 Australia,1652,14,attack,79.5539597,15.75907089,0,
905,lightblue,0.155435259,0.070226889,white,120,Argentina 1-0 Australia,1652,14,attack,79.70939496,15.82929778,0,
906,lightblue,0.153217657,0.083416934,white,121,Argentina 1-0 Australia,1652,14,attack,79.86261261,15.91271471,0,
907,lightblue,0.15045196,0.095892537,white,122,Argentina 1-0 Australia,1652,14,attack,80.01306457,16.00860725,0,
908,lightblue,0.147138169,0.107653696,white,123,Argentina 1-0 Australia,1652,14,attack,80.16020274,16.11626095,0,
909,lightblue,0.143276283,0.118700413,white,124,Argentina 1-0 Australia,1652,14,attack,80.30347903,16.23496136,0,
910,lightblue,0.138866303,0.129032687,white,125,Argentina 1-0 Australia,1652,14,attack,80.44234533,16.36399405,0,
911,lightblue,0.133908228,0.138650518,white,126,Argentina 1-0 Australia,1652,14,attack,80.57625356,16.50264457,0,
912,lightblue,0.128574381,0.147542048,white,127,Argentina 1-0 Australia,1652,14,attack,80.70482794,16.65018661,0,
913,lightblue,0.123554051,0.155659844,white,128,Argentina 1-0 Australia,1652,14,attack,80.82838199,16.80584646,0,
914,lightblue,0.119019558,0.162992046,white,129,Argentina 1-0 Australia,1652,14,attack,80.94740155,16.9688385,0,
915,lightblue,0.114970905,0.169538655,white,130,Argentina 1-0 Australia,1652,14,attack,81.06237245,17.13837716,0,
916,lightblue,0.111408089,0.175299671,white,131,Argentina 1-0 Australia,1652,14,attack,81.17378054,17.31367683,0,
917,lightblue,0.108331112,0.180275094,white,132,Argentina 1-0 Australia,1652,14,attack,81.28211165,17.49395192,0,
918,lightblue,0.105739974,0.184464924,white,133,Argentina 1-0 Australia,1652,14,attack,81.38785163,17.67841685,0,
919,lightblue,0.103634674,0.187869161,white,134,Argentina 1-0 Australia,1652,14,attack,81.4914863,17.86628601,0,
920,lightblue,0.102015213,0.190487804,white,135,Argentina 1-0 Australia,1652,14,attack,81.59350151,18.05677381,0,
921,lightblue,0.100881589,0.192320855,white,136,Argentina 1-0 Australia,1652,14,attack,81.6943831,18.24909467,0,
922,lightblue,0.100233805,0.193368313,white,137,Argentina 1-0 Australia,1652,14,attack,81.79461691,18.44246298,0,
923,lightblue,0.100071859,0.193630177,white,138,Argentina 1-0 Australia,1652,14,attack,81.89468877,18.63609316,0,
924,lightblue,0.100395751,0.193106448,white,139,Argentina 1-0 Australia,1652,14,attack,81.99508452,18.8291996,0,
925,lightblue,0.101205482,0.191797126,white,140,Argentina 1-0 Australia,1652,14,attack,82.09629,19.02099673,0,
926,lightblue,0.102501051,0.189702211,white,141,Argentina 1-0 Australia,1652,14,attack,82.19879105,19.21069894,0,
927,lightblue,0.104282459,0.186821703,white,142,Argentina 1-0 Australia,1652,14,attack,82.30307351,19.39752065,0,
928,lightblue,0.106549705,0.183155602,white,143,Argentina 1-0 Australia,1652,14,attack,82.40962321,19.58067625,0,
929,lightblue,0.109302789,0.178703908,white,144,Argentina 1-0 Australia,1652,14,attack,82.518926,19.75938016,0,
930,lightblue,0.112541712,0.173466621,white,145,Argentina 1-0 Australia,1652,14,attack,82.63146772,19.93284678,0,
931,lightblue,0.116266474,0.16744374,white,146,Argentina 1-0 Australia,1652,14,attack,82.74773419,20.10029052,0,
932,lightblue,0.120477074,0.160635267,white,147,Argentina 1-0 Australia,1652,14,attack,82.86821126,20.26092578,0,
933,lightblue,0.125173512,0.1530412,white,148,Argentina 1-0 Australia,1652,14,attack,82.99338478,20.41396698,0,
934,lightblue,0.130355789,0.14466154,white,149,Argentina 1-0 Australia,1652,14,attack,83.12374057,20.55862852,0,
935,lightblue,0.136023904,0.135496287,white,150,Argentina 1-0 Australia,1652,14,attack,83.25976447,20.69412481,0,
936,lightblue,0,0,white,151,Argentina 1-0 Australia,1652,14,attack,83.25976447,20.69412481,0,
937,lightblue,0,0,white,152,Argentina 1-0 Australia,1652,14,attack,83.25976447,20.69412481,0,
938,lightblue,0,0,white,153,Argentina 1-0 Australia,1652,14,attack,83.25976447,20.69412481,0,
939,lightblue,0,0,white,154,Argentina 1-0 Australia,1652,14,attack,83.25976447,20.69412481,0,
940,lightblue,0,0,white,155,Argentina 1-0 Australia,1652,14,attack,83.25976447,20.69412481,0,
941,lightblue,0,0,white,156,Argentina 1-0 Australia,1652,14,attack,83.25976447,20.69412481,0,

942,lightblue,0,0,white,0,Argentina 1-0 Australia,1776,10,attack,61.63265306,75.6302521,0,
943,lightblue,0.091919793,-0.035380242,white,1,Argentina 1-0 Australia,1776,10,attack,61.72457285,75.59487186,0,
944,lightblue,0.099705048,-0.04410719,white,2,Argentina 1-0 Australia,1776,10,attack,61.8242779,75.55076467,0,
945,lightblue,0.107340459,-0.052672376,white,3,Argentina 1-0 Australia,1776,10,attack,61.93161836,75.49809229,0,
946,lightblue,0.114826028,-0.061075802,white,4,Argentina 1-0 Australia,1776,10,attack,62.04644439,75.43701649,0,
947,lightblue,0.122161753,-0.069317467,white,5,Argentina 1-0 Australia,1776,10,attack,62.16860614,75.36769902,0,
948,lightblue,0.129347636,-0.077397371,white,6,Argentina 1-0 Australia,1776,10,attack,62.29795378,75.29030165,0,
949,lightblue,0.136383675,-0.085315514,white,7,Argentina 1-0 Australia,1776,10,attack,62.43433745,75.20498614,0,
950,lightblue,0.143269872,-0.093071896,white,8,Argentina 1-0 Australia,1776,10,attack,62.57760733,75.11191424,0,
951,lightblue,0.150006225,-0.100666517,white,9,Argentina 1-0 Australia,1776,10,attack,62.72761355,75.01124773,0,
952,lightblue,0.156592735,-0.108099378,white,10,Argentina 1-0 Australia,1776,10,attack,62.88420629,74.90314835,0,
953,lightblue,0.163029402,-0.115370477,white,11,Argentina 1-0 Australia,1776,10,attack,63.04723569,74.78777787,0,
954,lightblue,0.169316227,-0.122479816,white,12,Argentina 1-0 Australia,1776,10,attack,63.21655192,74.66529805,0,
955,lightblue,0.175453208,-0.129427394,white,13,Argentina 1-0 Australia,1776,10,attack,63.39200512,74.53587066,0,
956,lightblue,0.181440346,-0.136213211,white,14,Argentina 1-0 Australia,1776,10,attack,63.57344547,74.39965745,0,
957,lightblue,0.187277641,-0.142837267,white,15,Argentina 1-0 Australia,1776,10,attack,63.76072311,74.25682018,0,
958,lightblue,0.192965093,-0.149299562,white,16,Argentina 1-0 Australia,1776,10,attack,63.9536882,74.10752062,0,
